,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SqFtPerRoom,Total_Home_Quality,Total_Bathrooms,HighQualSF,Age
1147,5,3,61.0,33983,1,0,3,0,4,0,11,2,2,0,2,5,6,1977,1,0,8,9,2,0.0,3,1,2,4,4,2,0,1112.0,6,0.0,48.0,1160.0,0,4,1,3,1676,0,0,1676,1.0,0.0,1,1,3,1,2,6,4,2,1,1977.0,2,2.0,672.0,4,5,1,690,90,0,0,0,0,0,7,1,8,4,186.22222222222223,11,2.5,4268.0,30
1148,10,3,68.0,8286,1,0,3,0,0,0,11,2,2,0,4,5,7,1977,1,0,8,9,2,0.0,3,4,2,2,4,3,5,531.0,6,0.0,185.0,716.0,0,0,1,3,716,716,0,1432,1.0,0.0,1,1,3,1,3,6,6,1,1,1977.0,0,2.0,531.0,4,5,2,0,136,0,0,240,0,0,8,1,8,4,159.11111111111111,12,2.5,3487.5,30
1149,14,3,50.0,6723,1,3,3,0,4,0,11,2,2,0,5,5,7,1971,1,0,11,6,2,0.0,3,4,1,2,4,0,2,796.0,6,0.0,0.0,796.0,0,4,1,3,796,0,0,796,0.0,1.0,1,0,2,1,3,5,6,0,6,2005.0,1,0.0,0.0,2,3,2,129,0,0,0,0,0,0,11,1,8,4,113.71428571428571,12,1.5,1990.0,36
1150,5,3,124.0,27697,1,3,3,0,4,0,11,2,2,0,2,4,3,1961,5,0,8,9,-1,198.0,3,4,1,4,4,3,1,811.0,6,0.0,585.0,1396.0,0,4,0,3,1608,0,0,1608,0.0,0.0,1,0,3,1,3,6,6,0,1,1961.0,3,1.0,444.0,4,1,2,152,38,0,0,0,0,0,2,1,0,0,201.0,7,1.0,4334.0,46
1151,5,3,87.02485647271138,11000,1,1,3,0,0,0,11,2,2,0,2,5,6,1976,1,0,8,9,2,0.0,3,4,2,2,4,3,3,1090.0,6,0.0,0.0,1090.0,0,4,1,3,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,6,0,1,1976.0,3,2.0,502.0,4,5,2,0,44,0,0,88,0,0,8,1,8,4,130.88888888888889,11,2.5,3152.0,31
1152,5,3,65.0,11625,1,0,3,0,4,0,11,2,2,0,2,5,7,1983,1,0,6,6,2,0.0,3,4,1,2,4,3,0,596.0,6,0.0,220.0,816.0,0,4,1,3,816,0,0,816,1.0,0.0,1,0,2,1,3,4,6,0,1,1983.0,0,1.0,264.0,4,5,2,330,0,0,0,0,0,0,7,1,8,4,136.0,12,2.0,2172.0,24
1153,5,3,62.0,10447,1,3,3,0,4,0,11,2,2,0,2,5,6,1984,1,0,8,6,2,0.0,3,4,1,4,4,3,0,516.0,6,0.0,348.0,864.0,0,4,1,3,887,0,0,887,0.0,1.0,1,0,3,1,3,5,6,0,1,1984.0,2,1.0,288.0,4,5,2,140,0,0,0,0,0,0,3,1,8,4,126.71428571428571,11,1.5,2350.0,23
1154,5,3,77.34424190406355,11027,1,0,3,0,4,0,12,2,2,0,2,6,5,1954,3,0,11,13,3,28.0,3,4,1,4,4,3,1,468.0,5,539.0,171.0,1178.0,0,2,1,3,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,6,0,1,1954.0,2,2.0,452.0,4,5,2,280,0,0,0,0,0,0,7,0,8,4,161.625,11,3.0,3429.0,52
1155,5,3,85.0,10533,1,0,3,0,4,0,12,2,2,0,2,6,6,1956,3,0,10,12,1,244.0,3,2,1,4,4,3,5,773.0,6,0.0,235.0,1008.0,0,4,1,3,1024,0,0,1024,1.0,0.0,1,0,2,1,2,5,6,2,1,1956.0,3,1.0,313.0,4,5,2,0,0,0,0,280,0,0,10,0,8,4,146.28571428571428,12,2.0,2952.5,50
1156,5,3,96.48577918441997,11765,1,0,3,0,0,0,12,2,2,0,2,5,5,1957,1,0,11,13,3,302.0,3,4,1,4,4,2,5,1127.0,6,0.0,490.0,1617.0,0,1,1,3,1797,0,0,1797,0.0,0.0,1,1,3,1,3,7,6,1,1,1957.0,3,3.0,963.0,4,5,2,0,0,0,0,0,0,0,8,0,8,4,179.7,10,1.5,5186.0,49
1157,5,3,98.61324775245937,39384,1,0,2,0,1,2,12,2,2,0,2,6,6,1957,1,0,11,13,3,902.0,3,4,1,2,4,1,0,1110.0,6,0.0,595.0,1705.0,0,0,1,3,1390,0,0,1390,1.0,0.0,1,1,1,1,0,4,2,2,1,1957.0,3,2.0,550.0,4,5,2,0,189,0,0,0,0,0,1,0,8,0,198.57142857142858,12,2.5,4809.5,49
1158,5,3,90.0,11727,1,3,3,0,0,0,12,2,2,0,2,7,6,1969,1,0,6,6,1,434.0,3,2,1,4,4,2,6,0.0,6,0.0,1851.0,1851.0,0,2,1,3,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,6,1,1,1969.0,0,2.0,506.0,4,5,2,0,146,0,0,0,0,0,5,0,8,4,168.27272727272728,13,2.0,5314.5,37
1159,10,3,60.0,8238,1,0,3,0,4,0,8,2,2,0,4,6,5,1997,1,0,10,12,2,0.0,3,4,2,4,4,3,2,700.0,6,0.0,113.0,813.0,0,0,1,3,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,6,1,1,1997.0,0,2.0,400.0,4,5,2,421,72,0,0,0,0,0,7,0,8,4,152.5,11,3.5,3656.5,9
1160,10,3,69.18968339697125,13041,1,1,3,0,4,0,8,2,2,0,4,6,5,1995,1,0,6,6,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,781.0,781.0,0,2,1,3,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,6,1,1,1995.0,0,2.0,423.0,4,5,2,0,84,0,0,0,0,0,4,0,8,4,151.9090909090909,11,2.5,3944.0,11
1161,10,3,54.0,9783,1,0,3,0,4,0,8,2,2,0,4,6,5,1996,1,0,6,6,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,821.0,821.0,0,2,1,3,821,955,0,1776,0.0,0.0,2,1,3,1,3,7,6,1,3,1996.0,0,2.0,443.0,4,5,2,286,116,0,0,0,0,0,7,0,8,4,161.45454545454547,11,2.5,4184.0,10
1162,10,3,50.0,13128,1,0,1,0,1,0,8,2,2,0,4,8,5,2005,1,0,10,12,1,216.0,2,4,2,2,4,3,6,0.0,6,0.0,1074.0,1074.0,0,0,1,3,1074,990,0,2064,0.0,0.0,2,1,4,1,2,7,6,1,1,2005.0,0,2.0,527.0,4,5,2,0,119,0,0,0,0,0,0,0,8,4,187.63636363636363,13,2.5,5144.5,1
1163,10,3,42.0,13751,1,0,1,0,1,0,8,2,2,0,4,7,5,2005,1,0,10,12,1,248.0,2,4,2,2,4,0,2,60.0,6,0.0,1640.0,1700.0,0,0,1,3,1700,512,0,2212,1.0,0.0,2,1,3,1,2,9,6,1,1,2006.0,0,3.0,773.0,4,5,2,237,38,0,0,115,0,0,7,0,6,5,170.15384615384616,12,3.5,5908.5,1
1164,2,3,68.0,13108,1,0,3,0,4,0,22,2,2,0,4,8,5,1994,1,0,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,2062.0,2062.0,0,0,1,3,2079,608,0,2687,0.0,0.0,2,1,4,1,2,9,6,0,1,1994.0,0,2.0,618.0,4,5,2,168,12,0,0,0,0,0,3,0,8,4,206.69230769230768,13,2.5,6714.0,12
1165,5,3,75.48303567859301,8076,1,0,3,0,4,0,8,2,2,0,2,6,6,1993,1,0,6,6,1,112.0,3,4,2,2,4,3,2,705.0,6,0.0,455.0,1160.0,0,2,1,3,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,6,1,1,1993.0,0,2.0,402.0,4,5,2,0,26,0,0,144,0,0,9,0,8,4,129.88888888888889,12,2.5,3231.0,13
1166,0,3,30.0,3701,1,0,3,0,4,0,22,2,2,4,2,8,5,1987,1,0,6,6,2,0.0,3,4,1,2,4,3,6,0.0,6,0.0,1191.0,1191.0,0,4,1,3,1204,0,0,1204,0.0,0.0,2,0,2,1,3,5,6,0,1,1987.0,2,2.0,461.0,4,5,2,120,70,0,0,0,0,0,10,0,8,4,150.5,13,2.0,3234.0,19
1167,10,3,59.0,16023,1,0,1,0,1,0,22,2,2,0,4,9,5,2005,3,0,10,12,1,600.0,2,0,2,0,4,1,2,1218.0,6,0.0,180.0,1398.0,0,0,1,3,1414,1384,0,2798,1.0,0.0,3,1,3,1,0,11,6,1,3,2005.0,0,3.0,670.0,4,5,2,182,37,0,0,0,0,0,5,0,6,5,174.875,14,4.5,7230.0,1
1168,10,3,60.0,18062,1,0,1,0,1,0,22,2,2,0,4,10,5,2006,3,0,5,5,1,662.0,0,4,2,0,4,1,6,0.0,6,0.0,1528.0,1528.0,0,0,1,3,1528,1862,0,3390,0.0,0.0,3,1,5,1,0,10,6,1,3,2006.0,0,3.0,758.0,4,5,2,204,34,0,0,0,0,0,11,0,6,5,226.0,15,3.5,8585.0,0
1169,10,3,63.0,12292,1,0,1,0,1,0,22,2,2,0,4,9,5,2006,3,0,10,12,1,184.0,2,4,2,0,1,1,2,205.0,6,0.0,889.0,1094.0,0,0,1,3,1102,1371,0,2473,0.0,0.0,2,1,4,1,2,11,6,1,3,2006.0,0,3.0,675.0,4,5,2,246,39,0,0,0,0,0,9,0,6,5,164.86666666666667,14,2.5,6014.5,0
1170,10,3,82.0,16052,1,0,3,0,1,0,22,2,2,0,4,10,5,2006,3,0,10,12,3,734.0,0,4,2,0,4,3,2,1206.0,6,0.0,644.0,1850.0,0,0,1,3,1850,848,0,2698,1.0,0.0,2,1,4,1,0,11,6,1,1,2006.0,2,3.0,736.0,4,5,2,250,0,0,0,0,0,0,9,0,6,5,179.86666666666667,15,3.5,7423.0,0
1171,10,3,92.0,15922,1,0,1,0,0,0,22,2,2,0,4,9,5,2005,3,0,10,12,1,550.0,2,4,2,0,4,0,6,0.0,6,0.0,1390.0,1390.0,0,0,1,3,1390,1405,0,2795,0.0,0.0,3,1,4,1,0,10,6,1,3,2005.0,0,3.0,660.0,4,5,2,272,102,0,0,0,0,0,0,0,6,5,186.33333333333334,14,3.5,7165.0,1
1172,0,3,60.0,8147,1,3,1,0,4,0,22,2,2,4,2,9,5,2005,3,0,7,8,1,230.0,2,4,2,0,4,1,2,1191.0,6,0.0,523.0,1714.0,0,0,1,3,1714,0,0,1714,1.0,0.0,2,0,2,1,2,7,6,1,1,2005.0,0,2.0,517.0,4,5,2,156,55,0,0,0,0,0,10,0,8,4,171.4,14,3.0,4773.5,1
1173,5,3,90.0,18261,1,0,1,0,4,0,22,2,2,0,2,9,5,2005,3,0,10,12,1,420.0,0,4,2,0,4,1,2,1416.0,6,0.0,494.0,1910.0,0,0,1,3,2000,0,0,2000,1.0,0.0,2,1,3,1,0,8,6,2,1,2005.0,3,3.0,722.0,4,5,2,351,102,0,0,123,0,0,11,0,8,4,166.66666666666666,14,3.5,5736.0,1
1174,14,3,77.83833060120043,10464,1,0,3,0,3,0,14,2,2,0,5,6,6,1980,1,0,6,6,1,130.0,3,4,1,2,4,0,2,850.0,6,0.0,138.0,988.0,0,4,1,3,1102,0,0,1102,1.0,0.0,1,0,2,1,3,5,6,1,1,1980.0,2,2.0,582.0,4,5,2,140,22,0,0,0,0,0,8,0,8,4,157.42857142857142,12,2.0,3119.0,26
1175,10,3,81.0,10530,1,3,3,0,4,0,14,3,2,0,4,7,5,1978,1,0,8,9,1,68.0,3,4,1,4,4,3,6,0.0,6,0.0,945.0,945.0,0,4,1,3,945,912,0,1857,0.0,0.0,2,1,4,1,3,8,6,1,1,1978.0,2,2.0,482.0,4,5,2,400,105,0,0,0,0,0,9,0,8,4,154.75,12,2.5,4495.5,28
1176,14,3,81.11096783864386,9927,1,0,3,0,4,0,14,2,2,0,5,7,5,1976,1,0,10,14,3,252.0,2,4,1,0,4,1,2,1005.0,6,0.0,42.0,1047.0,0,4,1,3,1083,0,0,1083,1.0,0.0,1,0,2,1,3,5,6,1,1,1976.0,2,2.0,596.0,4,5,2,444,0,40,0,0,0,0,9,0,8,4,154.71428571428572,12,2.0,3239.5,30
1177,10,1,75.0,9512,1,0,3,0,4,0,21,6,2,0,4,7,5,2005,1,0,10,12,2,0.0,2,4,2,2,4,3,0,788.0,6,0.0,172.0,960.0,0,0,1,3,960,1358,0,2318,1.0,0.0,2,1,3,1,2,8,6,1,3,2005.0,0,2.0,541.0,4,5,2,0,246,0,0,0,0,0,8,0,6,5,193.16666666666666,12,3.5,5386.5,1
1178,13,3,81.0,10530,1,3,3,0,4,0,14,2,2,0,6,6,6,1975,1,0,8,9,1,248.0,3,4,1,4,0,3,0,548.0,6,0.0,127.0,675.0,0,4,1,3,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,6,1,1,1975.0,2,2.0,485.0,4,5,2,48,28,0,0,0,0,0,8,0,8,4,156.25,12,3.0,4578.0,31
1179,5,3,80.0,10000,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1,0,6,9,1,176.0,3,4,1,4,4,3,0,755.0,6,0.0,348.0,1103.0,0,4,1,3,1103,0,0,1103,0.0,0.0,2,0,3,1,3,6,6,0,1,1974.0,3,2.0,462.0,4,5,2,295,84,0,0,0,0,0,8,0,8,4,122.55555555555556,12,2.0,3164.5,32
1180,5,3,60.0,7200,1,3,3,0,4,0,12,2,2,0,2,4,4,1971,1,0,6,6,2,0.0,3,4,1,4,4,3,5,20.0,3,620.0,224.0,864.0,0,4,1,3,874,0,0,874,0.0,1.0,1,0,3,1,3,5,6,0,5,1995.0,3,2.0,576.0,4,5,2,63,0,0,0,0,0,0,5,0,8,4,124.85714285714286,8,1.5,2468.0,35
1181,0,2,26.0,8773,1,1,3,0,2,0,12,2,2,4,2,6,5,2002,1,0,7,8,2,0.0,2,4,2,2,4,3,2,951.0,6,0.0,536.0,1487.0,0,0,1,3,1419,0,0,1419,1.0,0.0,2,0,2,1,2,4,6,0,1,2002.0,0,2.0,543.0,4,5,2,196,68,0,0,0,0,0,11,0,8,4,202.71428571428572,11,3.0,3853.0,4
1182,2,4,24.0,2760,1,3,3,0,4,0,2,2,2,4,4,6,5,1973,1,0,6,6,1,514.0,3,4,1,4,4,3,6,0.0,6,0.0,525.0,525.0,0,4,1,3,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,1973.0,3,2.0,440.0,4,5,2,0,0,0,0,0,0,0,3,0,8,4,121.33333333333333,11,1.5,3180.5,33
1183,2,4,24.0,2160,1,3,3,0,4,0,2,2,2,4,4,5,6,1973,1,0,6,6,1,200.0,3,4,1,4,4,3,3,402.0,6,0.0,363.0,765.0,0,2,1,3,765,600,0,1365,0.0,0.0,1,1,3,1,2,7,2,1,1,1973.0,3,2.0,440.0,4,5,2,0,36,0,0,0,0,0,8,0,8,4,136.5,11,1.5,3532.5,33
1184,2,4,21.0,1890,1,3,3,0,4,0,2,2,2,3,4,6,7,1972,1,0,6,6,1,380.0,3,4,1,4,4,3,0,282.0,6,0.0,212.0,494.0,0,0,1,3,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,6,0,5,1973.0,3,1.0,264.0,4,5,2,0,0,0,0,0,0,0,9,0,8,4,114.44444444444444,13,1.5,2819.0,34
1185,2,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,4,6,5,1972,1,0,6,6,1,504.0,3,4,1,4,4,3,0,276.0,6,0.0,207.0,483.0,0,4,1,3,483,465,0,948,0.0,0.0,1,1,2,1,3,5,6,0,5,1972.0,3,1.0,264.0,4,5,2,0,0,0,0,0,0,0,9,0,8,4,118.5,11,1.5,2773.5,34
1186,2,4,21.0,1680,1,3,3,0,4,0,2,2,2,3,4,6,5,1972,1,0,6,6,1,504.0,3,4,1,4,4,3,1,382.0,6,0.0,143.0,525.0,0,2,1,3,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,1972.0,3,1.0,264.0,4,5,2,352,0,0,0,0,0,0,1,0,8,4,121.33333333333333,11,1.5,3082.5,34
1187,0,3,53.0,4043,1,3,3,0,4,0,13,2,2,4,2,6,5,1975,1,0,8,9,2,0.0,3,4,1,2,4,3,0,727.0,1,156.0,186.0,1069.0,0,2,1,3,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,6,1,1,1975.0,2,2.0,440.0,4,5,2,0,55,0,0,225,0,0,9,0,8,4,152.71428571428572,11,2.5,2892.5,31
1188,5,3,65.0,7514,1,3,3,0,4,0,12,2,2,0,2,5,7,1967,3,0,7,8,2,0.0,3,4,1,4,4,2,0,373.0,5,108.0,462.0,943.0,0,4,1,3,1387,0,0,1387,1.0,0.0,1,0,3,1,3,6,6,1,1,1974.0,2,1.0,300.0,4,5,2,0,0,240,0,0,0,0,11,0,8,4,173.375,12,2.0,3395.5,39
1189,0,3,24.0,2280,1,3,3,0,2,0,13,2,2,3,2,7,7,1976,1,0,8,2,2,0.0,3,4,1,4,4,3,0,120.0,1,492.0,443.0,1055.0,0,4,1,3,1055,0,0,1055,1.0,0.0,2,0,2,1,3,4,6,0,1,1976.0,3,1.0,319.0,4,5,2,0,29,0,0,0,0,0,6,0,8,4,150.71428571428572,14,3.0,2797.0,30
1190,2,3,24.0,2179,1,3,3,0,4,0,13,2,2,3,4,6,5,1976,1,0,8,2,2,0.0,3,4,1,2,4,3,0,70.0,6,0.0,785.0,855.0,0,2,1,3,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,6,1,1,1976.0,2,2.0,460.0,4,5,2,0,28,0,0,0,0,0,9,0,8,4,145.6,11,2.5,3569.5,30
1191,10,3,72.0,16387,1,0,3,0,4,0,16,2,2,0,4,9,5,2006,3,0,10,12,3,215.0,2,4,2,0,1,3,2,1369.0,6,0.0,369.0,1738.0,0,2,1,3,1738,851,0,2589,1.0,0.0,2,1,4,1,0,11,6,1,1,2006.0,2,3.0,831.0,4,5,2,0,0,0,0,0,0,0,10,0,6,5,172.6,14,3.5,6677.5,0
1192,5,3,110.0,16163,1,3,3,0,0,0,16,2,2,0,2,8,5,2004,1,0,10,12,1,232.0,2,4,2,2,4,0,6,0.0,6,0.0,1618.0,1618.0,0,0,1,3,1618,0,0,1618,0.0,0.0,2,0,2,1,2,6,6,1,1,2004.0,0,3.0,880.0,4,5,2,0,0,0,0,0,0,0,9,0,8,4,179.77777777777777,13,2.0,4717.0,2
1193,5,3,108.0,12228,1,3,3,0,0,0,16,2,2,0,2,7,5,2006,3,0,10,12,3,206.0,2,4,2,0,1,3,6,0.0,6,0.0,1721.0,1721.0,0,0,1,3,1740,0,0,1740,0.0,0.0,2,0,4,1,2,8,6,0,1,2006.0,2,3.0,874.0,4,5,2,0,43,0,0,0,0,0,11,0,6,5,158.1818181818182,12,2.0,4983.5,0
1194,5,3,120.0,14780,1,0,1,0,0,1,16,2,2,0,2,9,5,2005,3,0,10,12,1,568.0,0,4,2,0,4,1,2,1505.0,6,0.0,363.0,1868.0,0,0,1,3,1868,0,0,1868,1.0,0.0,2,0,2,1,0,7,6,1,1,2005.0,0,3.0,1085.0,4,5,2,354,56,0,0,156,0,0,8,0,8,4,186.8,14,3.0,5780.5,1
1195,10,3,120.0,13975,1,0,3,0,0,0,16,2,2,0,4,9,5,2005,3,0,10,12,1,525.0,2,4,2,2,4,0,6,0.0,6,0.0,1090.0,1090.0,0,0,1,3,1117,1089,0,2206,0.0,0.0,2,1,4,1,0,10,6,1,3,2005.0,0,3.0,670.0,4,5,2,148,95,0,0,0,0,0,10,0,6,5,157.57142857142858,14,2.5,5817.0,1
1196,10,3,82.0,9942,1,0,3,0,4,0,16,2,2,0,4,9,5,2005,1,0,7,8,1,385.0,0,4,2,0,1,0,2,1290.0,6,0.0,316.0,1606.0,0,0,1,3,1625,466,0,2091,1.0,0.0,2,1,3,1,0,8,6,1,1,2005.0,2,2.0,521.0,4,5,2,194,84,0,0,0,0,0,7,0,6,5,174.25,14,3.5,5630.5,1
1197,10,3,103.0,12867,1,0,3,0,0,0,16,2,2,0,4,8,5,2005,1,0,5,5,-1,115.38517620145828,2,4,2,0,4,0,6,0.0,6,0.0,1209.0,1209.0,0,0,1,3,1209,1044,0,2253,0.0,0.0,2,1,3,1,0,8,6,1,1,2005.0,0,2.0,575.0,4,5,2,243,142,0,0,0,0,0,9,0,6,5,187.75,13,2.5,5332.955191712824,1
1198,10,3,82.0,10672,1,0,3,0,4,0,16,2,2,0,4,8,5,2006,1,0,10,12,2,0.0,2,4,2,0,4,1,6,0.0,6,0.0,1054.0,1054.0,0,2,1,3,1054,1335,0,2389,0.0,0.0,2,1,4,1,2,10,6,1,3,2006.0,0,3.0,672.0,4,5,2,176,64,0,0,0,0,0,2,0,6,5,170.64285714285714,13,2.5,5641.0,0
1199,10,3,82.0,11643,1,0,3,0,4,0,16,2,2,0,4,8,5,2005,3,0,7,8,1,142.0,2,4,2,0,4,0,2,880.0,6,0.0,644.0,1524.0,0,0,1,3,1544,814,0,2358,1.0,0.0,2,1,4,1,0,10,6,1,3,2005.0,0,3.0,784.0,4,5,2,120,34,0,0,0,0,0,10,0,6,5,168.42857142857142,13,3.5,6012.0,1
1200,5,3,121.0,13758,1,0,3,0,4,0,16,2,2,0,2,9,5,2005,1,0,10,12,1,430.0,0,4,2,0,4,1,2,1232.0,6,0.0,560.0,1792.0,0,0,1,3,1792,0,0,1792,1.0,0.0,2,0,2,1,2,6,6,1,1,2005.0,2,3.0,925.0,4,5,2,204,49,0,0,0,0,0,5,0,6,5,199.11111111111111,14,3.0,5372.5,1
1201,5,3,131.0,14828,1,0,3,0,0,0,16,2,2,0,2,9,5,2004,3,0,7,8,1,674.0,0,4,2,0,4,1,2,1383.0,6,0.0,397.0,1780.0,0,0,1,3,1780,0,0,1780,1.0,0.0,2,0,2,1,0,7,6,1,1,2004.0,0,3.0,816.0,4,5,2,144,68,0,0,0,0,0,10,0,8,4,178.0,14,3.0,5532.0,2
1202,10,3,110.95942315632561,13215,1,0,3,0,0,0,16,2,2,0,4,8,5,2004,1,0,10,12,1,112.0,2,4,2,2,4,3,2,994.0,6,0.0,426.0,1420.0,0,0,1,3,1426,488,0,1914,1.0,0.0,2,1,3,1,2,9,6,1,3,2004.0,2,3.0,746.0,4,5,2,168,127,0,0,0,0,0,4,0,8,4,147.23076923076923,13,3.5,5023.0,2
1203,0,3,48.0,5911,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,3,0,7,8,1,278.0,0,4,2,0,4,3,2,472.0,6,0.0,1088.0,1560.0,0,0,1,3,1565,0,0,1565,1.0,0.0,2,0,2,1,0,6,6,1,1,2005.0,2,2.0,556.0,4,5,2,196,56,0,0,0,0,0,5,0,8,4,173.88888888888889,14,3.0,4466.0,1
1204,5,3,61.0,7740,1,3,3,0,4,0,16,2,2,4,2,9,5,2006,3,0,7,8,1,518.0,2,4,2,0,1,3,2,1023.0,6,0.0,663.0,1686.0,0,0,1,3,1686,0,0,1686,1.0,0.0,2,0,1,1,0,6,6,1,1,2006.0,0,3.0,899.0,4,5,2,266,100,0,0,0,0,0,8,0,6,5,187.33333333333334,14,3.0,5182.5,0
1205,0,3,48.0,6373,1,3,3,0,4,0,16,2,2,4,2,9,5,2006,3,0,7,8,1,572.0,0,4,2,0,1,3,2,415.0,6,0.0,1251.0,1666.0,0,0,1,3,1666,0,0,1666,1.0,0.0,2,0,2,1,2,6,6,1,1,2006.0,2,2.0,575.0,4,5,2,228,75,0,0,0,0,0,8,0,6,5,185.11111111111111,14,3.0,5024.5,0
1206,10,3,65.0,10237,1,3,3,0,4,0,8,6,2,0,4,6,5,2005,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,728.0,728.0,0,0,1,3,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,1,2005.0,0,2.0,390.0,4,5,2,0,24,0,0,0,0,0,4,0,6,5,121.33333333333333,11,2.5,3471.0,1
1207,10,3,65.0,10237,1,3,3,0,4,0,8,6,2,0,4,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,738.0,738.0,0,0,1,3,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,6,0,1,2006.0,0,2.0,440.0,4,5,2,0,32,0,0,0,0,0,11,0,6,5,124.33333333333333,12,2.5,3573.0,0
1208,5,3,102.0,11660,1,0,3,0,4,0,8,2,2,0,2,6,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,1326.0,1326.0,0,0,1,3,1326,0,0,1326,0.0,0.0,2,0,3,1,2,6,6,0,1,2006.0,0,2.0,427.0,4,5,2,100,0,0,0,0,0,0,9,0,6,5,147.33333333333334,11,2.0,3528.5,0
1209,10,3,96.0,11631,1,0,3,0,0,0,8,2,2,0,4,8,5,2004,1,0,10,12,1,236.0,2,4,2,2,4,0,6,0.0,6,0.0,1052.0,1052.0,0,0,1,3,1052,1321,0,2373,0.0,0.0,2,1,4,1,2,9,6,1,3,2004.0,0,3.0,632.0,4,5,2,120,46,0,0,0,0,0,8,0,6,5,182.53846153846155,13,2.5,5824.0,2
1210,10,3,75.0,9073,1,0,3,0,4,0,8,2,2,0,4,7,5,2006,1,0,10,12,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,738.0,738.0,0,0,1,3,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,6,0,1,2006.0,0,2.0,440.0,4,5,2,100,32,0,0,0,0,0,1,0,6,5,124.33333333333333,12,2.5,3573.0,0
1211,0,3,43.0,3087,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,1,0,10,12,1,14.0,2,4,2,2,4,0,2,453.0,6,0.0,767.0,1220.0,0,0,1,3,1364,0,0,1364,1.0,0.0,2,0,2,1,2,6,6,1,1,2006.0,0,2.0,437.0,4,5,2,100,16,0,0,0,0,0,2,0,6,5,151.55555555555554,12,3.0,3570.5,0
1212,0,3,40.564665706079346,2938,1,3,3,0,4,0,0,2,2,4,2,7,5,2002,1,0,10,12,1,40.0,2,4,2,2,4,0,2,1038.0,6,0.0,330.0,1368.0,0,0,1,3,1511,0,0,1511,1.0,0.0,2,0,2,1,2,5,6,1,1,2002.0,0,2.0,398.0,4,5,2,130,30,0,0,0,0,0,7,0,8,4,188.875,12,3.0,3945.0,4
1213,0,4,38.688261033170754,3072,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,3,0,10,12,1,18.0,2,4,2,2,4,3,2,1059.0,6,0.0,306.0,1365.0,0,0,1,3,1548,0,0,1548,1.0,0.0,2,0,2,1,2,7,6,1,1,2004.0,0,2.0,388.0,4,5,2,143,20,0,0,0,0,0,11,0,8,4,154.8,12,3.0,3990.5,2
1214,0,3,43.0,3010,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,1,0,10,12,1,14.0,2,4,2,2,4,1,2,16.0,6,0.0,1126.0,1142.0,0,0,1,3,1142,0,0,1142,0.0,0.0,2,0,2,1,2,6,6,0,1,2005.0,0,2.0,440.0,4,5,2,90,0,0,0,0,0,0,8,0,6,5,126.88888888888889,12,2.0,3089.0,1
