,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
6878,2,0,3,34.0,0,5959.0,0.0,3.0,0.0,0.0,0
6879,2,0,3,20.0,0,0.0,0.0,0.0,0.0,0.0,1
6880,0,0,3,17.0,0,624.7065129146005,647.0,49.0,74.0,0.0,0
6881,0,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,1
6882,1,0,0,52.0,0,360.0,1314.0,8.0,641.0,66.0,1
6883,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,1
6884,1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,1
6885,1,1,0,29.439136407272784,0,0.0,0.0,0.0,0.0,0.0,1
6886,1,0,3,36.0,0,83.0,1186.0,0.0,2160.0,736.0,0
6887,1,0,3,36.0,0,31.0,3585.0,31.0,1400.0,0.0,0
6888,2,0,0,21.0,0,650.731083365058,0.0,0.0,1.0,378.0,0
6889,2,0,3,33.0,0,627.0,0.0,171.0,254.0,130.0,0
6890,0,0,3,40.0,0,678.0,0.0,229.0,0.0,0.0,0
6891,0,0,3,24.0,0,185.0,0.0,478.0,29.0,0.0,1
6892,0,0,3,35.0,0,0.0,0.0,885.0,0.0,0.0,1
6893,2,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,1
6894,2,0,3,33.0,0,728.0,0.0,285.0,0.0,0.0,0
6895,0,0,3,51.0,0,3.0,33.0,12.0,38.0,896.0,0
6896,2,1,3,10.0,0,0.0,0.0,0.0,0.0,0.0,1
6897,0,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1
6898,0,0,0,26.0,0,1.0,0.0,0.0,0.0,718.0,1
6899,0,0,3,39.0,0,19.0,102.0,0.0,678.0,0.0,0
6900,2,0,3,14.0,0,738.0,5.0,297.0,0.0,0.0,0
6901,2,0,3,28.0,0,1059.0,0.0,6.0,117.0,0.0,0
6902,0,0,3,18.0,0,0.0,949.0,0.0,0.0,0.0,0
6903,2,0,3,41.0,0,2754.0,398.0,21.0,0.0,0.0,0
6904,1,0,1,33.0,0,0.0,0.0,0.0,-126.19461754302631,0.0,1
6905,0,0,3,26.0,0,814.0,0.0,29.0,16.0,181.0,0
6906,2,1,3,31.0,0,0.0,-1.0088185664789386,0.0,0.0,0.0,1
6907,0,0,3,63.0,0,0.0,0.0,424.0,0.0,2027.0,0
6908,0,0,3,30.0,0,0.0,0.0,547.0,509.6386895000759,423.0,0
6909,1,0,3,27.0,0,15.0,2886.0,0.0,249.0,71.0,1
6910,0,0,3,47.0,0,2916.0,0.0,14.0,63.0,0.0,0
6911,2,0,3,37.0,0,1413.0,0.0,584.0,3.0,0.0,1
6912,0,0,3,14.0,0,399.0,22.0,458.0,506.0,187.0,0
6913,3,0,3,27.0,0,0.0,63.0,8.0,129.0,2960.0,0
6914,2,0,3,61.0,0,1711.0,0.0,0.0,0.0,8.0,0
6915,0,0,3,39.0,0,2.0,0.0,0.0,2.0,787.0,0
6916,0,0,3,22.0,0,0.0,0.0,787.0,1.0,223.27968161288612,0
6917,3,0,3,30.0,0,2.0,0.0,5.0,1.0,962.0,0
6918,3,0,3,26.0,0,0.0,0.0,902.0,0.0,0.0,0
6919,1,0,3,25.0,0,0.0,115.0,0.0,1823.0,4041.0,0
6920,2,0,3,42.0,0,1318.0,0.0,1386.0,-45.95561144379088,41.07433164801535,0
6921,1,0,1,33.0,0,0.0,2107.0,0.0,15586.0,473.0,0
6922,1,0,3,60.0,0,0.0,307.0,0.0,484.0,1967.0,0
6923,0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,1
6924,0,0,3,50.0,0,0.0,185.0,0.0,1.0,558.0,1
6925,0,0,3,22.0,0,0.0,0.0,1.0,95.0,605.0,0
6926,0,0,2,15.0,0,0.0,0.0,9.0,0.0,952.0,0
6927,2,0,3,27.0,0,0.0,0.0,0.0,0.0,1616.3546762446001,0
6928,0,0,0,58.0,0,0.0,435.0,2.0,0.0,239.0,0
6929,0,1,3,48.0,0,0.0,-3.054379492259129,0.0,0.0,0.0,1
6930,1,1,0,36.0,0,0.0,0.0,0.0,-0.06974920846240742,0.0,1
6931,1,0,3,60.0,0,0.0,3435.0,0.0,5458.0,10.0,0
6932,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1
6933,1,0,3,58.0,0,0.0,1386.0,2.0,128.0,2577.0,1
6934,0,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,0
6935,0,1,3,3.0,0,0.0,0.0,0.0,-0.03313871566892152,0.0,1
6936,0,0,0,23.0,0,3.0,0.0,2.0,61.0,634.0,0
6937,0,0,2,21.0,0,0.0,434.0,0.0,75.0,135.0,1
6938,0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,1
6939,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,1
6940,1,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,1
6941,0,0,3,20.0,0,0.0,802.0,0.0,16.0,0.0,0
6942,0,0,3,24.0,0,821.0,0.0,0.0,68.0,0.0,0
6943,2,0,3,21.0,0,2611.0,0.0,103.0,4.0,0.0,0
6944,2,0,3,55.0,0,1236.0,0.0,52.0,0.0,0.0,0
6945,0,0,3,21.0,0,0.0,70.0,2.0,0.0,486.0,0
6946,0,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,1
6947,0,0,3,40.0,0,2.0,147.0,0.0,1695.0,1147.0,0
6948,2,1,3,30.0,0,0.0,1.0309337489917967,0.0,0.0,0.0,1
6949,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
6950,0,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,0
6951,0,0,3,20.0,0,9.0,0.0,1540.0,0.0,0.0,0
6952,0,0,2,19.0,0,40.0,0.0,77.0,572.0,0.0,0
6953,1,0,3,40.0,0,0.0,3508.0,761.0,12.0,32.0,1
6954,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1
6955,0,0,3,62.0,0,240.0,0.0,0.0,586.0,10.0,0
6956,0,1,3,32.0,0,0.0,0.0,0.0,28.132962883461296,0.0,0
6957,0,1,3,37.0,0,0.0,0.0,0.0,0.0,0.0,0
6958,0,0,1,40.0,0,0.0,0.0,0.0,7.0,782.0,0
6959,0,0,0,25.0,0,0.0,653.0,21.0,0.0,0.0,0
6960,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,1
6961,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1
6962,1,0,3,38.0,0,4.0,5974.0,0.0,3682.0,197.0,0
6963,1,0,0,43.0,1,0.0,486.0,0.0,0.0,2470.0,0
6964,1,0,0,28.0,0,6.0,3392.0,3944.0,987.0,0.0,1
6965,1,1,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
6966,1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1
6967,0,0,3,19.0,0,105.0,271.0,1.0,377.0,17.0,1
6968,0,0,3,24.0,0,0.0,0.0,217.0,0.0,544.0,0
6969,2,0,0,20.0,0,0.0,0.0,545.285654361542,0.0,0.0,0
6970,1,0,3,16.0,0,0.0,1417.0,3.0,27.0,186.0,1
6971,1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,1
6972,0,0,3,19.0,0,294.0,79.0,536.0,0.0,0.0,0
6973,0,0,3,23.0,0,0.0,1089.0,311.0,0.0,0.0,1
6974,0,0,3,19.0,0,0.0,78.0,801.0,0.0,7.0,0
6975,2,0,3,32.0,0,193.0,-92.82104693590696,1116.0,0.0,0.0,0
6976,0,0,3,41.0,0,85.0,804.0,0.0,0.0,0.0,1
6977,0,0,3,30.0,0,1110.0,0.0,439.0,5.0,0.0,0
6978,1,0,0,41.0,0,0.0,10049.0,214.0,5287.0,1845.0,0
6979,2,0,3,7.0,0,0.0,0.0,0.0,0.0,0.0,1
6980,0,0,1,39.0,0,1.0,875.0,0.0,6.0,0.0,1
6981,0,0,3,47.0,0,0.0,61.0,805.0,0.0,6.0,1
6982,0,0,3,21.0,0,550.0,0.0,61.0,4.0,5.0,0
6983,0,1,3,29.0,0,0.0,0.0,0.0,0.0,-1.1101162847982076,1
6984,0,0,3,19.0,0,879.0,0.0,0.0,10.0,0.0,0
6985,2,0,3,50.0,0,0.0,0.0,0.0,0.0,0.0,1
6986,1,0,3,28.0,0,0.0,132.0,4.0,1915.0,0.0,0
6987,2,0,3,38.0,0,1126.0,0.0,23.0,34.0,0.0,0
6988,0,0,2,24.0,0,549.0,3.0,201.0,0.0,0.0,0
6989,1,0,0,31.0,0,579.1644631245396,2954.0,0.0,170.0,756.0,0
6990,1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,1
6991,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,1
6992,0,0,3,28.0,0,0.0,0.0,0.0,0.0,0.0,0
6993,1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,1
6994,1,1,3,47.0,0,0.0,0.0,0.0,0.0,0.0,1
6995,1,1,3,60.0,0,0.0,0.0,0.0,0.0,0.0,1
6996,0,0,0,42.0,0,0.0,279.0,30.0,409.0,0.0,1
6997,0,0,3,43.0,0,20.0,0.0,726.0,-54.62542612822423,0.0,0
6998,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,0
6999,0,1,3,17.0,0,0.0,0.0,1.0254693502373453,0.0,0.0,0
7000,0,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,0
7001,0,0,3,18.0,0,960.0,672.0,0.0,0.0,168.0,0
7002,2,0,3,24.0,0,655.1985058428135,0.0,299.0,814.0,0.0,0
7003,0,0,0,25.0,0,244.0,0.0,40.0,294.0,124.0,0
7004,0,0,2,20.0,0,120.0,321.0,0.0,932.0,175.0,0
7005,0,0,3,23.0,0,509.0,0.0,193.0,0.0,2.0,0
7006,1,1,3,48.0,0,0.0,0.0,0.0,0.0,0.0,1
7007,1,0,0,26.0,0,286.0,3387.0,575.0,213.0,548.0,1
7008,1,1,0,36.0,0,0.0,0.0,0.0,-0.06974920846240742,0.0,1
7009,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,1
7010,1,0,0,41.0,0,0.0,1616.0,0.0,758.0,400.0,1
7011,0,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,1
7012,2,0,3,71.0,0,1243.0,0.0,5.0,16.0,34.0,0
7013,0,1,3,64.0,0,0.0,0.0,0.0,0.0,0.0,0
7014,1,0,3,33.0,0,0.0,397.0,0.0,1249.0,845.0,0
7015,0,0,0,24.0,0,786.0,0.0,0.0,309.0,0.0,1
7016,1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1
7017,0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,1
7018,0,1,3,11.0,0,0.0,0.0,0.0,0.0,0.0,1
7019,2,1,3,28.81303926796509,0,0.0,0.0,0.0,0.0,-0.07573751948348476,1
7020,2,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,1
7021,2,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,1
7022,0,0,2,22.0,0,27.0,0.0,0.0,663.0,0.0,0
7023,1,0,1,56.0,0,0.0,5711.0,0.0,0.0,50.0,1
7024,2,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1
7025,0,0,3,46.0,0,0.0,0.0,1.0,0.0,1778.0,0
7026,2,0,2,43.0,0,244.0,0.0,358.0,160.0,800.0,1
7027,0,0,0,25.0,0,0.0,1435.0,0.0,0.0,0.0,1
7028,1,0,3,26.0,0,36.0,2285.0,0.0,2287.0,159.0,0
7029,0,0,0,14.0,0,0.0,184.0,16.0,1234.0,0.0,0
7030,0,0,3,63.0,0,174.0,282.0,321.0,8.0,0.0,1
7031,2,0,3,29.0,0,558.0,0.0,386.0,355.0,0.0,0
7032,2,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,1
7033,0,1,3,15.0,0,0.0,0.0,0.0,0.2831776609501883,0.0,1
7034,2,0,3,19.0,0,193.0,0.0,2956.0,0.0,0.0,1
7035,0,0,3,53.0,0,2.0,794.0,425.0,0.0,397.0,0
7036,2,0,3,45.0,0,2.0,36.0,1110.0,9.0,0.0,0
7037,1,0,0,41.0,0,0.0,2383.0,0.0,2.0,97.0,1
7038,2,0,3,68.0,1,523.0,0.0,859.0,201.0,782.0,0
7039,2,1,3,5.0,0,0.0,0.0,0.0,0.0,0.0,1
7040,2,0,3,27.0,1,30.0,0.0,910.0,0.0,0.0,1
7041,0,0,0,20.0,0,30.0,132.0,1121.0,0.0,0.0,1
7042,3,0,3,54.0,1,1770.0,7.0,228.0,0.0,0.0,0
7043,0,0,3,18.0,0,0.0,0.0,0.0,484.0,320.0,0
7044,1,0,0,45.0,0,66.0,5974.0,0.0,0.0,625.0,1
7045,1,1,3,26.0,0,-1.0571851058174597,0.0,0.0,0.0,0.0,1
7046,1,0,3,37.0,0,1577.0,11396.0,0.0,1014.0,560.0,1
7047,0,0,3,30.0,0,0.0,2.0,0.0,690.0,86.0,0
7048,2,0,3,51.0,1,511.0,0.0,291.0,4212.0,0.0,0
7049,2,1,3,3.0,0,0.0,0.0,0.0,0.0,0.0,1
7050,2,1,3,3.0,0,0.0,0.0,0.0,0.0,0.0,1
7051,0,0,3,19.0,0,2110.0,0.0,0.0,0.0,1.0,0
7052,0,0,3,19.0,0,0.0,789.0,0.0,0.0,0.0,0
7053,0,0,3,6.0,0,0.0,0.0,0.0,0.0,0.0,1
7054,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1
7055,1,0,3,23.0,0,3580.0,564.0,103.0,-143.45736670133923,90.0,0
7056,0,0,3,37.0,0,1442.0,4.0,0.0,3.0,0.0,0
7057,2,0,0,18.0,0,1092.0,0.0,208.0,150.0,0.0,0
7058,0,0,2,29.0,0,5.0,598.0,-215.42858597319423,0.0,0.0,0
7059,0,0,3,25.0,0,0.0,779.0,0.0,2.0,6.0,0
7060,0,0,3,52.0,0,0.0,0.0,47.0,2059.0,0.0,0
7061,2,1,3,24.0,0,0.0,0.0,0.0,0.0,-1.1256649331694404,0
7062,2,0,3,0.0,0,0.0,0.0,-0.0131527868279318,0.0,0.0,1
7063,0,0,2,25.0,0,15.0,3.0,0.0,635.0,0.0,0
7064,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
7065,1,0,2,32.0,1,2502.0,700.0,1104.0,13902.0,484.0,0
7066,0,0,3,58.0,0,1366.0,257.0,0.0,0.0,311.0,0
7067,0,0,3,44.0,0,657.0,0.0,103.0,0.0,394.0,0
7068,0,0,3,41.0,0,0.0,0.0,0.0,0.0,908.0,0
7069,0,0,3,24.0,0,0.0,0.0,643.0,167.0,0.0,1
7070,0,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1
7071,0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,1
7072,1,0,3,27.0,0,390.0,1377.0,0.0,2809.0,4914.0,0
7073,1,1,0,61.0,0,0.0,0.0,0.0,0.0,0.0,1
7074,0,0,3,18.0,0,0.0,732.0,2.0,13.0,47.0,1
7075,0,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1
7076,1,1,3,27.624920087088157,0,0.0,0.0,0.0,0.0,0.0,1
7077,1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1
7078,0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1
7079,0,0,2,40.0,0,420.0,0.0,345.0,1.0,0.0,0
7080,0,0,3,19.0,0,122.0,2.0,0.0,480.0,565.0,1
7081,2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1
7082,1,0,3,48.0,1,313.0,2864.0,0.0,0.0,12424.0,0
7083,1,0,0,37.0,0,18.0,2669.0,0.0,1229.0,732.2898814822778,0
7084,0,0,3,35.0,0,4.0,53.0,0.0,0.0,844.0,0
7085,0,0,3,29.0,0,0.0,0.0,702.0,0.0,56.0,0
7086,0,0,3,54.0,0,118.0,0.0,0.0,669.0,0.0,0
7087,0,1,3,25.506326545406704,0,0.0,0.0,0.0,0.0,0.0,0
7088,0,0,3,22.0,0,0.0,19.0,1468.0,2.0,119.0,1
7089,0,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1
7090,0,0,3,26.0,0,0.0,652.0,97.0,43.0,0.0,1
7091,0,0,2,19.0,0,10.0,24.0,0.0,0.0,565.0,0
7092,0,0,3,22.0,0,0.0,0.0,441.0,0.0,423.0,0
7093,1,0,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1
7094,0,0,3,18.0,0,388.0,182.0,0.0,66.0,140.0,0
7095,2,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,1
7096,1,0,3,37.0,0,2.0,7272.0,0.0,50.0,1282.0,1
7097,1,1,0,17.0,0,0.0,0.0,0.11630705589164385,0.0,0.0,1
7098,1,0,0,25.0,0,0.0,772.0,0.0,125.0,5913.0,0
7099,1,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,1
7100,0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,0
7101,0,0,3,19.0,0,380.0,0.0,416.0,0.0,8.0,0
7102,2,0,3,18.0,0,3591.0,0.0,158.0,0.0,120.0,0
7103,2,0,3,50.0,1,828.0,0.0,572.0,1367.0,0.0,0
7104,0,1,3,14.0,0,0.0,0.0,0.0,0.0,0.0,0
7105,0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,0
7106,1,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,1
7107,1,0,3,23.0,0,30.0,2237.0,1.0,49.0,52.0,1
7108,1,0,3,39.0,0,2.0,530.0,0.0,1222.2702661189132,1360.0,0
7109,0,0,2,14.0,0,80.0,130.0,0.0,1323.0,0.0,0
7110,0,0,0,14.0,0,653.0,0.0,4.0,0.0,0.0,0
7111,0,0,2,45.0,0,1.0,7.0,56.0,613.0,0.0,1
7112,0,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,1
7113,2,0,3,36.0,0,32.0,355.0,1826.0,9.0,0.0,1
7114,1,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1
7115,1,1,3,59.0,0,0.0,0.0,0.0,0.0,0.0,1
7116,3,0,3,31.0,0,0.0,1000.0,0.0,19.0,1776.0,0
7117,1,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,1
7118,1,0,3,39.0,0,8209.0,18.0,432.0,3560.0,54.0,0
7119,1,0,3,28.0,0,0.0,2674.0,1309.0,18.0,11.0,1
7120,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
7121,1,0,3,29.0,0,220.0,1130.0,0.0,7.0,951.0,1
7122,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
7123,0,0,0,15.0,0,0.0,714.0,0.0,0.0,0.0,1
7124,0,0,3,18.0,0,0.0,0.0,0.0,1586.0,0.0,0
7125,1,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1
7126,0,0,3,36.0,0,0.0,7.0,661.0,0.0,93.0,1
7127,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1
7128,1,1,3,56.0,0,0.0,0.0,0.0,0.0,0.0,1
7129,0,1,2,67.0,0,0.0,0.0,0.0,0.0,0.0,1
7130,0,0,3,44.0,0,0.0,204.0,135.0,225.0,223.0,0
7131,0,0,3,17.0,0,214.0,552.0,0.0,241.0,0.0,0
7132,2,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1
7133,2,0,3,23.0,0,463.0,0.0,658.0,0.0,0.0,0
7134,2,0,0,28.0,0,2484.0,136.0,42.0,0.0,0.0,0
7135,2,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1
7136,2,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
7137,1,0,0,40.0,1,0.0,21.0,0.0,1503.0,1392.0,0
7138,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1
7139,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1
7140,0,0,2,20.0,0,11.0,725.0,0.0,0.0,0.0,1
7141,0,0,3,18.0,0,761.0,21.0,27.0,0.0,0.0,1
7142,2,0,1,17.0,0,3651.0,0.0,2228.0,38.0,0.0,0
7143,1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,1
7144,0,0,3,31.0,0,0.0,0.0,185.0,584.0,0.0,0
7145,0,0,3,40.0,0,0.0,0.0,84.0,798.0,0.0,0
7146,1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,1
7147,0,0,3,21.0,0,0.0,0.0,114.0,2.0,683.0,0
7148,0,0,3,29.0,0,767.0,16.0,9.0,0.0,0.0,0
7149,1,0,0,63.0,0,0.0,5036.0,4.0,519.0,0.0,1
7150,2,0,3,19.0,0,37.0,0.0,1288.0,0.0,0.0,1
7151,2,0,3,36.0,0,1103.0,3.0,0.0,0.0,659.0,0
7152,0,0,0,48.0,0,0.0,172.0,115.0,1.0,645.0,0
7153,1,0,3,33.0,0,81.0,1125.0,481.0,505.0,1261.0,0
7154,2,0,3,28.0,0,2703.0,0.0,4.0,1.0,0.0,0
7155,3,0,3,39.0,0,0.0,0.0,0.0,847.0,1.0,0
7156,0,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1
7157,1,1,0,58.0,0,0.0,0.0,0.0,0.0,0.0,1
7158,1,1,0,44.0,0,0.0,0.0,0.0,0.014796253689426287,0.0,1
7159,0,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,1
7160,0,0,0,21.0,0,618.0,33.0,1.0,2.0,0.0,1
7161,1,0,0,53.0,0,8.0,1489.0,0.0,2723.0,7401.0,0
7162,1,1,3,14.0,0,0.0,0.0,0.0,0.0,0.0,1
7163,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1
7164,1,0,0,25.0,0,0.0,16016.0,1025.0,189.0,1037.0,1
7165,1,0,0,44.0,1,3010.0,26.0,0.0,62.0,904.0,0
7166,1,0,0,24.0,0,145.0,4224.0,0.0,5.0,61.0,1
7167,0,0,3,24.0,0,0.0,7.0,127.0,639.0,37.0,0
7168,0,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,1
7169,0,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1
7170,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0
7171,0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,1
7172,0,0,3,18.0,0,711.0,12.0,0.0,83.0,0.0,1
7173,0,1,3,4.0,0,0.0,0.0,0.0,0.0,0.0,0
7174,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,1
7175,0,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,0
7176,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1
7177,0,1,3,10.0,0,0.0,0.0,0.0,0.0,0.0,1
7178,0,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1
7179,2,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
7180,1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,1
7181,0,0,3,24.0,0,361.9377166095946,636.0,136.0,37.0,0.0,0
7182,2,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,1
7183,0,0,3,29.0,0,0.0,7.0,31.0,700.0,0.0,0
7184,2,0,3,37.0,1,2771.0,0.0,6.0,1.0,10.0,0
7185,0,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,0
7186,0,0,3,42.0,0,1132.0,0.0,0.0,77.0,608.0,0
7187,0,1,3,54.0,0,0.0,1.296501712522365,0.0,0.0,0.0,1
7188,0,1,3,33.0,0,0.0,0.0,0.0,0.0,0.0,0
7189,1,0,3,27.0,0,0.0,6.0,0.0,7786.0,0.0,0
7190,0,1,3,53.0,0,0.0,0.0,0.0,0.0,0.0,0
7191,0,0,3,28.0,0,0.0,817.0,58.0,0.0,25.0,1
7192,1,0,3,24.0,0,812.0,5450.0,0.0,1.0,262.0,1
7193,0,0,2,20.0,0,0.0,0.0,8.0,1.0,1175.0,0
7194,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0
7195,0,0,1,24.0,0,0.0,96.0,0.0,597.0,0.0,0
7196,0,0,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1
7197,2,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,1
7198,1,0,0,32.0,1,0.0,48.0,0.0,3204.0,112.0,0
7199,1,0,3,36.0,0,0.0,2979.0,0.0,68.0,347.0,1
7200,1,0,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1
7201,0,0,3,30.0,0,574.0,0.0,580.8961059327794,25.0,2.0,0
7202,2,0,3,34.0,0,751.0,0.0,185.0,0.0,77.0,0
7203,2,0,3,37.0,0,1000.0,0.0,80.0,40.0,0.0,0
7204,1,0,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1
7205,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1
7206,2,0,3,39.0,0,332.0,0.0,728.0,2.0,86.0,1
7207,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
7208,2,0,3,54.0,0,1144.0,140.0,2.0,2.0,0.0,0
7209,0,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,0
7210,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1
7211,3,1,3,13.0,0,0.0,0.0,-0.4283784955876171,0.0,0.0,1
7212,2,0,3,46.0,0,5888.0,6.098289877255133,13.0,12.0,0.0,0
7213,0,0,1,23.0,0,40.0,4.0,9.0,318.0,1413.0,0
7214,0,0,3,18.0,0,110.0,103.0,471.0,11.0,1.0,0
7215,0,0,2,27.0,0,2647.0,0.0,0.0,42.0,32.0,0
7216,0,1,2,24.0,0,0.0,-3.078882086673257,0.0,0.0,0.0,0
7217,1,0,3,27.0,0,118.0,1769.0,4127.0,118.0,619.0,1
7218,3,0,3,24.0,0,0.0,82.0,0.0,1624.0,77.0,0
7219,1,0,3,25.0,1,1.0,4298.0,0.0,0.0,2.0,1
7220,1,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1
7221,0,0,3,19.0,0,0.0,28.0,62.0,24.0,1686.0,0
7222,0,0,0,18.0,0,1.0,5.0,305.0,347.0,0.0,0
7223,1,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,1
7224,0,0,3,64.0,0,0.0,0.0,0.0,563.0,344.0,0
7225,2,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1
7226,0,0,0,53.0,0,0.0,0.0,754.0,46.0,0.0,0
7227,2,0,3,27.0,0,83.0,0.0,2621.0,5.0,0.0,1
7228,1,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1
7229,2,0,3,25.0,0,338.0,319.0,32.0,15.0,0.0,0
7230,0,0,0,33.0,0,0.0,0.0,0.0,436.0,224.0,1
7231,1,0,3,27.0,0,0.0,9.0,0.0,40.0,7621.0,0
7232,1,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,1
7233,1,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,1
7234,2,0,3,27.0,0,1730.0,0.0,379.0,5.0,0.0,0
7235,2,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1
7236,0,0,3,22.0,0,60.0,48.0,0.0,0.0,500.0,0
7237,0,0,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0
7238,0,0,3,24.0,0,9.0,769.0,9.0,0.0,0.0,0
7239,2,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1
7240,2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1
7241,0,0,3,63.0,0,0.0,243.0,0.0,777.0,0.0,0
7242,1,0,3,19.0,0,0.0,4534.0,0.0,617.0,1156.0,0
7243,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1
7244,1,1,0,29.439136407272784,0,0.0,0.0,0.0,0.0,0.0,1
