,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
6765,2,0,4,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
6766,2,1,5,2,31.0,1,907.0,0.0,437.0,2.0,0.0,1
6767,0,0,6,2,48.0,1,0.0,0.0,0.0,0.0,0.0,1
6768,1,1,0,0,51.0,0,0.0,287.0,0.0,1442.0,66.0,0
6769,2,0,5,1,25.0,1,0.0,0.0,0.0,0.0,0.0,0
6770,2,1,4,2,32.0,1,288.0,0.0,592.0,670.0,40.0,1
6771,0,1,6,2,8.0,1,0.0,0.0,0.0,0.0,0.0,0
6772,0,0,6,1,49.0,1,0.0,0.0,0.0,0.0,0.0,0
6773,0,1,5,1,28.0,1,0.0,0.0,0.0,669.0,16.0,1
6774,2,1,4,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
6775,2,1,4,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
6776,2,0,4,2,31.0,1,0.0,0.0,0.0,0.0,0.0,0
6777,2,1,4,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0
6778,2,0,5,2,27.0,1,0.0,0.0,0.0,0.0,0.0,0
6779,2,1,3,2,33.0,1,1631.0,0.0,754.0,0.0,0.0,1
6780,1,0,2,1,32.0,1,0.0,0.0,0.0,0.0,0.0,0
6781,0,0,6,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
6782,1,1,4,2,33.0,1,0.0,3624.0,0.0,1537.0,498.0,1
6783,0,1,5,2,65.0,1,43.0,21.0,22.0,50.0,731.0,1
6784,2,0,5,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
6785,2,1,5,2,19.0,1,862.0,0.0,5.0,2032.0,0.0,1
6786,1,1,1,0,33.0,1,0.0,3676.0,0.0,1743.0,1.0,0
6787,0,1,6,2,29.0,1,0.0,11.0,793.0,0.0,84.0,0
6788,0,0,6,1,31.0,1,0.0,0.0,0.0,0.0,0.0,1
6789,0,0,6,2,37.0,1,0.0,0.0,0.0,0.0,0.0,0
6790,0,0,6,1,19.0,1,0.0,0.0,0.0,0.0,0.0,0
6791,0,1,5,2,18.0,1,0.0,0.0,773.0,0.0,4.0,1
6792,1,0,2,0,47.0,1,0.0,0.0,0.0,0.0,0.0,0
6793,1,1,2,2,26.0,1,0.0,6050.0,0.0,662.0,920.0,1
6794,1,1,2,2,25.0,1,0.0,3590.0,0.0,27.0,0.0,0
6795,0,1,5,2,38.0,1,102.0,12.0,14.0,669.0,0.0,1
6796,0,1,4,2,53.0,1,3.0,2251.0,0.0,95.0,12.0,0
6797,0,1,4,2,38.0,1,0.0,338.0,0.0,453.0,0.0,1
6798,2,0,5,2,28.0,1,0.0,0.0,174.0,0.0,0.0,0
6799,0,1,5,2,46.0,1,438.0,283.0,944.0,0.0,355.0,1
6800,0,1,6,2,18.0,1,3.0,688.0,0.0,0.0,23.0,0
6801,1,0,4,2,14.0,1,0.0,0.0,0.0,0.0,0.0,0
6802,1,1,4,2,32.0,1,0.0,1369.0,29.0,662.0,22.0,1
6803,1,1,4,2,44.0,1,0.0,0.0,16.0,72.0,4304.0,1
6804,0,0,6,1,28.0,1,0.0,0.0,0.0,0.0,0.0,0
6805,1,1,2,2,2.0,1,0.0,0.0,0.0,0.0,0.0,0
6806,1,1,2,2,28.0,1,0.0,2896.0,46.0,5248.0,8169.0,1
6807,1,0,2,2,27.0,0,0.0,0.0,0.0,0.0,0.0,0
6808,1,0,2,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
6809,0,0,6,0,14.0,1,0.0,0.0,0.0,311.0,0.0,0
6810,0,1,5,2,14.0,1,0.0,0.0,766.0,0.0,0.0,1
6811,0,0,6,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
6812,0,1,5,2,35.0,1,150.0,0.0,96.0,638.0,0.0,0
6813,0,1,5,2,36.0,1,0.0,129.0,0.0,177.0,444.0,1
6814,2,1,5,2,51.0,1,106.0,1942.0,115.0,311.0,0.0,1
6815,0,1,6,2,54.0,1,1.0,0.0,109.0,311.0,1.0,1
6816,1,1,2,2,37.0,1,300.0,3434.0,0.0,1.0,171.0,0
6817,0,1,4,2,37.0,1,541.0,38.0,713.0,316.0,0.0,1
6818,0,1,4,2,24.0,1,1.0,194.0,0.0,0.0,632.0,0
6819,2,1,5,2,29.0,1,1030.0,0.0,158.0,0.0,28.0,1
6820,0,1,5,2,38.0,1,622.0,1319.0,42.0,1.0,444.0,1
6821,0,0,6,2,28.0,1,0.0,0.0,0.0,0.0,0.0,0
6822,0,1,6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
6823,0,1,5,2,16.0,1,23.0,479.0,0.0,0.0,373.0,1
6824,0,1,5,2,25.0,1,0.0,0.0,879.0,0.0,0.0,1
6825,0,1,5,0,22.0,1,30.0,0.0,690.0,41.0,0.0,0
6826,2,0,5,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0
6827,0,1,4,1,37.0,1,501.0,0.0,179.0,1.0,0.0,0
6828,2,1,5,2,21.0,1,21.0,0.0,874.0,226.0,0.0,0
6829,1,1,1,2,53.0,1,0.0,0.0,0.0,0.0,0.0,0
6830,1,1,2,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
6831,1,0,2,2,2.0,1,0.0,0.0,0.0,0.0,0.0,1
6832,1,0,2,2,64.0,1,0.0,0.0,0.0,0.0,0.0,0
6833,1,1,5,2,24.0,1,0.0,2921.0,5.0,795.0,3155.0,1
6834,1,0,2,2,40.0,1,0.0,0.0,0.0,0.0,0.0,0
6835,1,1,2,2,32.0,1,0.0,163.0,0.0,6953.0,50.0,1
6836,1,1,1,0,54.0,0,0.0,316.0,1.0,2038.0,388.0,1
6837,0,0,6,2,30.0,1,0.0,0.0,0.0,0.0,0.0,0
6838,1,1,0,0,37.0,1,0.0,1379.0,130.0,1488.0,75.0,1
6839,2,1,4,2,20.0,1,3191.0,0.0,211.0,21.0,117.0,1
6840,2,1,5,2,22.0,1,741.0,0.0,1028.0,0.0,0.0,1
6841,0,1,5,1,57.0,1,0.0,1.0,0.0,664.0,19.0,1
6842,0,0,6,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
6843,1,1,1,2,51.0,1,0.0,980.0,273.0,2775.0,419.0,1
6844,2,0,4,2,47.0,1,0.0,0.0,0.0,0.0,0.0,1
6845,0,1,6,2,22.0,1,593.0,34.0,0.0,0.0,0.0,1
6846,1,1,1,2,36.0,1,0.0,1606.0,511.0,89.0,2220.0,1
6847,0,0,5,2,16.0,1,0.0,0.0,0.0,0.0,0.0,0
6848,2,1,5,2,60.0,1,180.0,0.0,414.0,1181.0,0.0,1
6849,2,1,5,2,39.0,1,197.0,0.0,2401.0,0.0,0.0,0
6850,2,1,5,2,18.0,1,49.0,0.0,2885.0,1.0,0.0,0
6851,1,0,1,0,30.0,1,0.0,0.0,0.0,0.0,0.0,0
6852,2,1,5,2,45.0,1,1781.0,0.0,17.0,0.0,23.0,1
6853,0,1,5,2,30.0,1,0.0,0.0,0.0,0.0,1150.0,1
6854,0,1,4,2,21.0,1,1046.0,1.0,0.0,1.0,0.0,1
6855,2,1,5,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0
6856,2,1,5,0,51.0,1,40.0,716.0,1907.0,0.0,0.0,0
6857,2,1,4,2,22.0,1,100.0,0.0,1050.0,0.0,23.0,1
6858,1,1,3,2,26.0,1,0.0,896.0,0.0,690.0,1.0,0
6859,0,1,6,2,10.0,1,0.0,0.0,0.0,0.0,0.0,1
6860,0,1,4,2,21.0,1,42.0,606.0,1.0,38.0,100.0,1
6861,0,0,6,0,14.0,1,0.0,0.0,0.0,0.0,0.0,0
6862,0,1,4,2,29.0,1,0.0,1.0,12.0,0.0,779.0,1
6863,0,1,5,2,43.0,1,473.0,1390.0,0.0,0.0,0.0,0
6864,0,1,5,1,22.0,1,28.0,194.0,2.0,0.0,370.0,0
6865,0,1,5,2,22.0,1,401.0,0.0,196.0,0.0,126.0,1
6866,0,0,6,1,23.0,1,0.0,0.0,0.0,0.0,0.0,0
6867,1,0,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0
6868,1,1,2,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
6869,0,1,4,2,30.0,1,0.0,0.0,0.0,27.0,764.0,1
6870,0,0,6,2,37.0,1,0.0,0.0,0.0,0.0,0.0,0
6871,0,1,6,0,21.0,1,61.0,201.0,222.0,161.0,60.0,1
6872,0,1,6,0,36.0,1,207.0,0.0,450.0,94.0,0.0,0
6873,0,1,5,2,13.0,1,305.0,582.0,12.0,19.0,0.0,1
6874,0,1,5,0,22.0,1,0.0,642.0,0.0,52.0,0.0,1
6875,0,0,6,2,36.0,1,0.0,0.0,174.0,0.0,0.0,0
6876,0,1,4,2,17.0,1,225.0,188.0,795.0,0.0,0.0,0
6877,1,0,2,0,38.0,1,0.0,0.0,0.0,0.0,0.0,0
6878,2,1,5,2,34.0,1,5959.0,0.0,3.0,0.0,0.0,1
6879,2,1,5,2,20.0,1,0.0,0.0,0.0,0.0,0.0,0
6880,0,1,6,2,17.0,1,225.0,647.0,49.0,74.0,0.0,1
6881,0,0,6,1,36.0,1,0.0,0.0,0.0,0.0,0.0,0
6882,1,1,0,0,52.0,1,360.0,1314.0,8.0,641.0,66.0,0
6883,1,0,3,0,32.0,1,0.0,0.0,0.0,0.0,0.0,0
6884,1,0,3,0,35.0,1,0.0,0.0,0.0,0.0,0.0,0
6885,1,0,3,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
6886,1,1,3,2,36.0,1,83.0,1186.0,0.0,2160.0,736.0,1
6887,1,1,3,2,36.0,1,31.0,3585.0,31.0,1400.0,0.0,1
6888,2,1,3,0,21.0,1,225.0,0.0,0.0,1.0,378.0,1
6889,2,1,3,2,33.0,1,627.0,0.0,171.0,254.0,130.0,1
6890,0,1,6,2,40.0,1,678.0,0.0,229.0,0.0,0.0,1
6891,0,1,5,2,24.0,1,185.0,0.0,478.0,29.0,0.0,0
6892,0,1,6,2,35.0,1,0.0,0.0,885.0,0.0,0.0,0
6893,2,0,5,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
6894,2,1,4,2,33.0,1,728.0,0.0,285.0,0.0,0.0,1
6895,0,1,4,2,51.0,1,3.0,33.0,12.0,38.0,896.0,1
6896,2,0,5,2,10.0,1,0.0,0.0,0.0,0.0,0.0,0
6897,0,0,6,2,41.0,1,0.0,0.0,0.0,0.0,0.0,0
6898,0,1,4,0,26.0,1,1.0,0.0,0.0,0.0,718.0,0
6899,0,1,5,2,39.0,1,19.0,102.0,0.0,678.0,0.0,1
6900,2,1,5,2,14.0,1,738.0,5.0,297.0,0.0,0.0,1
6901,2,1,3,2,28.0,1,1059.0,0.0,6.0,117.0,0.0,1
6902,0,1,5,2,18.0,1,0.0,949.0,0.0,0.0,0.0,1
6903,2,1,3,2,41.0,1,2754.0,398.0,21.0,0.0,0.0,1
6904,1,1,2,2,33.0,1,0.0,0.0,0.0,311.0,0.0,0
6905,0,1,5,2,26.0,1,814.0,0.0,29.0,16.0,181.0,1
6906,2,0,5,2,31.0,1,0.0,458.0,0.0,0.0,0.0,0
6907,0,1,5,2,63.0,1,0.0,0.0,424.0,0.0,2027.0,1
6908,0,1,5,2,30.0,1,0.0,0.0,547.0,311.0,423.0,1
6909,1,1,2,2,27.0,1,15.0,2886.0,0.0,249.0,71.0,0
6910,0,1,5,2,47.0,1,2916.0,0.0,14.0,63.0,0.0,1
6911,2,1,5,2,37.0,1,1413.0,0.0,584.0,3.0,0.0,0
6912,0,1,5,2,14.0,1,399.0,22.0,458.0,506.0,187.0,1
6913,0,1,2,2,27.0,1,0.0,63.0,8.0,129.0,2960.0,1
6914,2,1,3,2,61.0,1,1711.0,0.0,0.0,0.0,8.0,1
6915,0,1,4,2,39.0,1,2.0,0.0,0.0,2.0,787.0,1
6916,0,1,4,2,22.0,1,0.0,0.0,787.0,1.0,305.0,1
6917,0,1,5,2,30.0,1,2.0,0.0,5.0,1.0,962.0,1
6918,0,1,5,2,26.0,1,0.0,0.0,902.0,0.0,0.0,1
6919,1,1,0,2,25.0,1,0.0,115.0,0.0,1823.0,4041.0,1
6920,2,1,3,2,42.0,1,1318.0,0.0,1386.0,311.0,305.0,1
6921,1,1,4,2,33.0,1,0.0,2107.0,0.0,15586.0,473.0,1
6922,1,1,4,2,60.0,1,0.0,307.0,0.0,484.0,1967.0,1
6923,0,0,6,0,16.0,1,0.0,0.0,0.0,0.0,0.0,0
6924,0,1,6,2,50.0,1,0.0,185.0,0.0,1.0,558.0,0
6925,0,1,5,2,22.0,1,0.0,0.0,1.0,95.0,605.0,1
6926,0,1,5,1,15.0,1,0.0,0.0,9.0,0.0,952.0,1
6927,2,1,4,2,27.0,1,0.0,0.0,0.0,0.0,305.0,1
6928,0,1,6,0,58.0,1,0.0,435.0,2.0,0.0,239.0,1
6929,0,0,6,2,48.0,1,0.0,458.0,0.0,0.0,0.0,0
6930,1,0,3,0,36.0,1,0.0,0.0,0.0,311.0,0.0,0
6931,1,1,2,2,60.0,1,0.0,3435.0,0.0,5458.0,10.0,1
6932,1,0,2,2,46.0,1,0.0,0.0,0.0,0.0,0.0,0
6933,1,1,5,2,58.0,1,0.0,1386.0,2.0,128.0,2577.0,0
6934,0,0,6,2,40.0,1,0.0,0.0,0.0,0.0,0.0,1
6935,0,0,6,2,3.0,1,0.0,0.0,0.0,311.0,0.0,0
6936,0,1,5,0,23.0,1,3.0,0.0,2.0,61.0,634.0,1
6937,0,1,4,1,21.0,1,0.0,434.0,0.0,75.0,135.0,0
6938,0,0,6,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0
6939,1,0,2,0,23.0,1,0.0,0.0,0.0,0.0,0.0,0
6940,1,0,2,0,41.0,1,0.0,0.0,0.0,0.0,0.0,0
6941,0,1,6,2,20.0,1,0.0,802.0,0.0,16.0,0.0,1
6942,0,1,6,2,24.0,1,821.0,0.0,0.0,68.0,0.0,1
6943,2,1,3,2,21.0,1,2611.0,0.0,103.0,4.0,0.0,1
6944,2,1,5,2,55.0,1,1236.0,0.0,52.0,0.0,0.0,1
6945,0,1,5,2,21.0,1,0.0,70.0,2.0,0.0,486.0,1
6946,0,0,6,0,42.0,1,0.0,0.0,0.0,0.0,0.0,0
6947,0,1,5,2,40.0,1,2.0,147.0,0.0,1695.0,1147.0,1
6948,2,0,5,2,30.0,1,0.0,458.0,0.0,0.0,0.0,0
6949,1,0,4,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0
6950,0,0,6,1,43.0,1,0.0,0.0,0.0,0.0,0.0,1
6951,0,1,5,2,20.0,1,9.0,0.0,1540.0,0.0,0.0,1
6952,0,1,5,1,19.0,1,40.0,0.0,77.0,572.0,0.0,1
6953,1,1,2,2,40.0,1,0.0,3508.0,761.0,12.0,32.0,0
6954,0,0,6,1,17.0,1,0.0,0.0,0.0,0.0,0.0,0
6955,0,1,6,2,62.0,1,240.0,0.0,0.0,586.0,10.0,1
6956,0,0,6,2,32.0,1,0.0,0.0,0.0,311.0,0.0,1
6957,0,0,6,2,37.0,1,0.0,0.0,0.0,0.0,0.0,1
6958,0,1,4,2,40.0,1,0.0,0.0,0.0,7.0,782.0,1
6959,0,1,6,0,25.0,1,0.0,653.0,21.0,0.0,0.0,1
6960,1,0,1,0,17.0,1,0.0,0.0,0.0,0.0,0.0,0
6961,1,0,1,2,46.0,1,0.0,0.0,0.0,0.0,0.0,0
6962,1,1,1,2,38.0,1,4.0,5974.0,0.0,3682.0,197.0,1
6963,1,1,1,0,43.0,0,0.0,486.0,0.0,0.0,2470.0,1
6964,1,1,2,0,28.0,1,6.0,3392.0,3944.0,987.0,0.0,0
6965,1,0,2,2,31.0,0,0.0,0.0,0.0,0.0,0.0,0
6966,1,0,2,1,35.0,1,0.0,0.0,0.0,0.0,0.0,0
6967,0,1,5,2,19.0,1,105.0,271.0,1.0,377.0,17.0,0
6968,0,1,5,2,24.0,1,0.0,0.0,217.0,0.0,544.0,1
6969,2,1,4,0,20.0,1,0.0,0.0,174.0,0.0,0.0,1
6970,1,1,2,2,16.0,1,0.0,1417.0,3.0,27.0,186.0,0
6971,1,0,2,0,45.0,1,0.0,0.0,0.0,0.0,0.0,0
6972,0,1,6,2,19.0,1,294.0,79.0,536.0,0.0,0.0,1
6973,0,1,5,2,23.0,1,0.0,1089.0,311.0,0.0,0.0,0
6974,0,1,6,2,19.0,1,0.0,78.0,801.0,0.0,7.0,1
6975,2,1,5,2,32.0,1,193.0,458.0,1116.0,0.0,0.0,1
6976,0,1,6,2,41.0,1,85.0,804.0,0.0,0.0,0.0,0
6977,0,1,5,2,30.0,1,1110.0,0.0,439.0,5.0,0.0,1
6978,1,1,1,0,41.0,1,0.0,10049.0,214.0,5287.0,1845.0,1
6979,2,1,5,2,7.0,1,0.0,0.0,0.0,0.0,0.0,0
6980,0,1,6,2,39.0,1,1.0,875.0,0.0,6.0,0.0,0
6981,0,1,5,2,47.0,1,0.0,61.0,805.0,0.0,6.0,0
6982,0,1,6,2,21.0,1,550.0,0.0,61.0,4.0,5.0,1
6983,0,0,6,2,29.0,1,0.0,0.0,0.0,0.0,305.0,0
6984,0,1,6,2,19.0,1,879.0,0.0,0.0,10.0,0.0,1
6985,2,1,5,2,50.0,1,0.0,0.0,0.0,0.0,0.0,0
6986,1,1,0,2,28.0,1,0.0,132.0,4.0,1915.0,0.0,1
6987,2,1,5,2,38.0,1,1126.0,0.0,23.0,34.0,0.0,1
6988,0,1,6,1,24.0,1,549.0,3.0,201.0,0.0,0.0,1
6989,1,1,0,0,31.0,1,225.0,2954.0,0.0,170.0,756.0,1
6990,1,0,4,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0
6991,1,0,1,0,26.0,1,0.0,0.0,0.0,0.0,0.0,0
6992,0,1,6,2,28.0,1,0.0,0.0,0.0,0.0,0.0,1
6993,1,0,1,0,45.0,1,0.0,0.0,0.0,0.0,0.0,0
6994,1,0,1,2,47.0,1,0.0,0.0,0.0,0.0,0.0,0
6995,1,0,1,2,60.0,1,0.0,0.0,0.0,0.0,0.0,0
6996,0,1,4,0,42.0,1,0.0,279.0,30.0,409.0,0.0,0
6997,0,1,4,2,43.0,1,20.0,0.0,726.0,311.0,0.0,1
6998,0,0,5,1,17.0,1,0.0,0.0,0.0,0.0,0.0,1
6999,0,0,6,2,17.0,1,0.0,0.0,174.0,0.0,0.0,1
7000,0,0,6,2,20.0,1,0.0,0.0,0.0,0.0,0.0,1
7001,0,1,6,2,18.0,1,960.0,672.0,0.0,0.0,168.0,1
7002,2,1,5,2,24.0,1,225.0,0.0,299.0,814.0,0.0,1
7003,0,1,5,0,25.0,1,244.0,0.0,40.0,294.0,124.0,1
7004,0,1,5,1,20.0,1,120.0,321.0,0.0,932.0,175.0,1
7005,0,1,6,2,23.0,1,509.0,0.0,193.0,0.0,2.0,1
7006,1,0,1,2,48.0,1,0.0,0.0,0.0,0.0,0.0,0
7007,1,1,1,0,26.0,1,286.0,3387.0,575.0,213.0,548.0,0
7008,1,0,1,0,36.0,1,0.0,0.0,0.0,311.0,0.0,0
7009,1,0,2,0,27.0,1,0.0,0.0,0.0,0.0,0.0,0
7010,1,1,0,0,41.0,1,0.0,1616.0,0.0,758.0,400.0,0
7011,0,0,6,2,21.0,1,0.0,0.0,0.0,0.0,0.0,0
7012,2,1,4,2,71.0,1,1243.0,0.0,5.0,16.0,34.0,1
7013,0,0,6,2,64.0,1,0.0,0.0,0.0,0.0,0.0,1
7014,1,1,1,2,33.0,1,0.0,397.0,0.0,1249.0,845.0,1
7015,0,1,5,0,24.0,1,786.0,0.0,0.0,309.0,0.0,0
7016,1,0,3,2,35.0,1,0.0,0.0,0.0,0.0,0.0,0
7017,0,0,6,1,13.0,1,0.0,0.0,0.0,0.0,0.0,0
7018,0,0,6,2,11.0,1,0.0,0.0,0.0,0.0,0.0,0
7019,2,0,5,2,29.0,1,0.0,0.0,0.0,0.0,305.0,0
7020,2,0,5,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
7021,2,0,5,2,36.0,1,0.0,0.0,0.0,0.0,0.0,0
7022,0,1,5,1,22.0,1,27.0,0.0,0.0,663.0,0.0,1
7023,1,1,2,2,56.0,1,0.0,5711.0,0.0,0.0,50.0,0
7024,2,0,5,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0
7025,0,1,6,2,46.0,1,0.0,0.0,1.0,0.0,1778.0,1
7026,2,1,4,1,43.0,1,244.0,0.0,358.0,160.0,800.0,0
7027,0,1,6,0,25.0,1,0.0,1435.0,0.0,0.0,0.0,0
7028,1,1,5,2,26.0,1,36.0,2285.0,0.0,2287.0,159.0,1
7029,0,1,6,0,14.0,1,0.0,184.0,16.0,1234.0,0.0,1
7030,0,1,6,2,63.0,1,174.0,282.0,321.0,8.0,0.0,0
7031,2,1,4,2,29.0,1,558.0,0.0,386.0,355.0,0.0,1
7032,2,0,4,1,45.0,1,0.0,0.0,0.0,0.0,0.0,0
7033,0,0,6,2,15.0,1,0.0,0.0,0.0,311.0,0.0,0
7034,2,1,3,2,19.0,1,193.0,0.0,2956.0,0.0,0.0,0
7035,0,1,4,2,53.0,1,2.0,794.0,425.0,0.0,397.0,1
7036,2,1,5,2,45.0,1,2.0,36.0,1110.0,9.0,0.0,1
7037,1,1,2,0,41.0,1,0.0,2383.0,0.0,2.0,97.0,0
7038,2,1,5,2,68.0,0,523.0,0.0,859.0,201.0,782.0,1
7039,2,0,5,2,5.0,1,0.0,0.0,0.0,0.0,0.0,0
7040,2,1,5,2,27.0,0,30.0,0.0,910.0,0.0,0.0,0
7041,0,1,5,0,20.0,1,30.0,132.0,1121.0,0.0,0.0,0
7042,0,1,5,2,54.0,0,1770.0,7.0,228.0,0.0,0.0,1
7043,0,1,5,2,18.0,1,0.0,0.0,0.0,484.0,320.0,1
7044,1,1,2,0,45.0,1,66.0,5974.0,0.0,0.0,625.0,0
7045,1,0,1,2,26.0,1,225.0,0.0,0.0,0.0,0.0,0
7046,1,1,1,2,37.0,1,1577.0,11396.0,0.0,1014.0,560.0,0
7047,0,1,5,2,30.0,1,0.0,2.0,0.0,690.0,86.0,1
7048,2,1,5,2,51.0,0,511.0,0.0,291.0,4212.0,0.0,1
7049,2,0,5,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
7050,2,0,5,2,3.0,1,0.0,0.0,0.0,0.0,0.0,0
7051,0,1,5,2,19.0,1,2110.0,0.0,0.0,0.0,1.0,1
7052,0,1,4,2,19.0,1,0.0,789.0,0.0,0.0,0.0,1
7053,0,1,4,2,6.0,1,0.0,0.0,0.0,0.0,0.0,0
7054,0,1,4,0,4.0,1,0.0,0.0,0.0,0.0,0.0,0
7055,1,1,1,2,23.0,1,3580.0,564.0,103.0,311.0,90.0,1
7056,0,1,5,2,37.0,1,1442.0,4.0,0.0,3.0,0.0,1
7057,2,1,5,0,18.0,1,1092.0,0.0,208.0,150.0,0.0,1
7058,0,1,5,1,29.0,1,5.0,598.0,174.0,0.0,0.0,1
7059,0,1,4,2,25.0,1,0.0,779.0,0.0,2.0,6.0,1
7060,0,1,5,2,52.0,1,0.0,0.0,47.0,2059.0,0.0,1
7061,2,0,5,2,24.0,1,0.0,0.0,0.0,0.0,305.0,1
7062,2,1,5,2,0.0,1,0.0,0.0,174.0,0.0,0.0,0
7063,0,1,5,1,25.0,1,15.0,3.0,0.0,635.0,0.0,1
7064,1,0,1,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0
7065,1,1,1,1,32.0,0,2502.0,700.0,1104.0,13902.0,484.0,1
7066,0,1,5,2,58.0,1,1366.0,257.0,0.0,0.0,311.0,1
7067,0,1,5,2,44.0,1,657.0,0.0,103.0,0.0,394.0,1
7068,0,1,6,2,41.0,1,0.0,0.0,0.0,0.0,908.0,1
7069,0,1,6,2,24.0,1,0.0,0.0,643.0,167.0,0.0,0
7070,0,0,6,2,41.0,1,0.0,0.0,0.0,0.0,0.0,0
7071,0,0,6,1,23.0,1,0.0,0.0,0.0,0.0,0.0,0
7072,1,1,2,2,27.0,1,390.0,1377.0,0.0,2809.0,4914.0,1
7073,1,0,2,0,61.0,1,0.0,0.0,0.0,0.0,0.0,0
7074,0,1,5,2,18.0,1,0.0,732.0,2.0,13.0,47.0,0
7075,0,0,6,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
7076,1,0,1,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
7077,1,0,1,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0
7078,0,1,6,0,12.0,1,0.0,0.0,0.0,0.0,0.0,0
7079,0,1,5,1,40.0,1,420.0,0.0,345.0,1.0,0.0,1
7080,0,1,5,2,19.0,1,122.0,2.0,0.0,480.0,565.0,0
7081,2,0,5,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
7082,1,1,0,2,48.0,0,313.0,2864.0,0.0,0.0,12424.0,1
7083,1,1,0,0,37.0,1,18.0,2669.0,0.0,1229.0,305.0,1
7084,0,1,5,2,35.0,1,4.0,53.0,0.0,0.0,844.0,1
7085,0,1,5,2,29.0,1,0.0,0.0,702.0,0.0,56.0,1
7086,0,1,4,2,54.0,1,118.0,0.0,0.0,669.0,0.0,1
7087,0,0,6,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
7088,0,1,4,2,22.0,1,0.0,19.0,1468.0,2.0,119.0,0
7089,0,0,6,1,18.0,1,0.0,0.0,0.0,0.0,0.0,0
7090,0,1,4,2,26.0,1,0.0,652.0,97.0,43.0,0.0,0
7091,0,1,5,1,19.0,1,10.0,24.0,0.0,0.0,565.0,1
7092,0,1,5,2,22.0,1,0.0,0.0,441.0,0.0,423.0,1
7093,1,1,2,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
7094,0,1,5,2,18.0,1,388.0,182.0,0.0,66.0,140.0,1
7095,2,0,5,0,39.0,1,0.0,0.0,0.0,0.0,0.0,0
7096,1,1,1,2,37.0,1,2.0,7272.0,0.0,50.0,1282.0,0
7097,1,0,1,0,17.0,1,0.0,0.0,174.0,0.0,0.0,0
7098,1,1,1,0,25.0,1,0.0,772.0,0.0,125.0,5913.0,1
7099,1,1,1,2,9.0,1,0.0,0.0,0.0,0.0,0.0,0
7100,0,0,6,0,15.0,1,0.0,0.0,0.0,0.0,0.0,1
7101,0,1,5,2,19.0,1,380.0,0.0,416.0,0.0,8.0,1
7102,2,1,4,2,18.0,1,3591.0,0.0,158.0,0.0,120.0,1
7103,2,1,3,2,50.0,0,828.0,0.0,572.0,1367.0,0.0,1
7104,0,0,6,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1
7105,0,0,6,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1
7106,1,0,1,0,33.0,1,0.0,0.0,0.0,0.0,0.0,0
7107,1,1,3,2,23.0,1,30.0,2237.0,1.0,49.0,52.0,0
7108,1,1,3,2,39.0,1,2.0,530.0,0.0,311.0,1360.0,1
7109,0,1,4,1,14.0,1,80.0,130.0,0.0,1323.0,0.0,1
7110,0,1,5,0,14.0,1,653.0,0.0,4.0,0.0,0.0,1
7111,0,1,6,1,45.0,1,1.0,7.0,56.0,613.0,0.0,0
7112,0,0,6,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
7113,2,1,5,2,36.0,1,32.0,355.0,1826.0,9.0,0.0,0
7114,1,1,1,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
7115,1,0,1,2,59.0,1,0.0,0.0,0.0,0.0,0.0,0
7116,0,1,1,2,31.0,1,0.0,1000.0,0.0,19.0,1776.0,1
7117,1,0,2,0,31.0,1,0.0,0.0,0.0,0.0,0.0,0
